idx,created_at,tree_dbh,curb_loc,steward,guards,sidewalk,user_type,problems,spc_common,spc_latin,nta,nta_name,borocode,boro_ct,boroname,zip_city,cb_num,st_senate,st_assem,cncldist,health
11808,159,31,0,,,0,0,2,47,47,144,144,0,260,0,9,10,0,11,11,1
11809,449,23,0,,,0,0,42,3,3,35,35,0,201,0,17,20,7,23,22,1
11810,159,16,0,,,0,0,2,8,8,117,117,0,184,0,9,5,10,26,23,1
11811,50,8,0,,,0,2,,16,16,10,10,2,831,2,2,8,2,8,8,1
11812,62,4,0,,,1,1,,6,6,85,85,1,121,1,1,47,18,54,45,1
11813,184,6,0,,,0,0,,2,2,144,144,0,313,0,9,10,0,11,11,1
11814,71,8,0,,1,0,0,,0,0,59,59,3,70,3,3,37,20,41,37,1
11815,180,16,0,,,0,0,7,26,26,55,55,4,93,4,6,34,9,49,34,1
11816,392,19,0,,,0,2,,3,3,144,144,0,260,0,9,10,0,11,11,1
11817,460,2,0,1,,1,0,,8,8,44,44,0,334,0,22,28,19,28,29,1
11818,198,12,0,,,1,0,,49,49,65,65,1,82,1,1,38,23,43,40,1
11819,71,14,0,,,1,0,,6,6,73,73,0,875,0,30,20,7,28,22,1
11820,19,17,0,,0,1,1,33,9,9,3,3,2,104,2,2,2,2,2,2,0
11821,162,15,1,,,0,1,,10,10,16,16,2,176,2,2,2,2,2,2,1
11822,34,5,0,0,0,1,0,,6,6,131,131,4,222,4,6,24,16,60,26,1
11823,425,18,0,,,1,2,,9,9,0,0,0,0,0,0,0,0,0,0,2
11824,150,19,0,1,1,0,0,23,0,0,3,3,2,114,2,2,2,2,2,2,1
11825,369,4,1,,,1,0,20,10,10,102,102,3,800,3,3,21,8,25,13,1
11826,141,4,0,1,0,1,0,,20,20,125,125,1,754,1,1,39,25,45,42,1
11827,140,6,0,1,0,1,0,,1,1,11,11,4,675,4,6,9,20,9,9,1
11828,84,2,0,,,1,1,,10,10,73,73,0,102,0,30,20,7,24,22,1
11829,475,9,0,,,1,0,,9,9,129,129,4,656,4,6,9,20,9,9,1
11830,170,29,0,,,0,2,,47,47,62,62,2,306,2,2,8,2,12,8,1
11831,163,16,0,1,,1,2,,16,16,64,64,2,556,2,2,2,2,2,2,2
11832,167,6,0,,,0,1,,42,42,57,57,4,329,4,6,13,9,15,35,1
11833,149,5,0,,,1,0,,20,20,173,173,4,888,4,6,22,22,60,32,1
11834,165,6,0,,,0,2,28,50,50,15,15,2,399,2,2,11,13,21,19,0
11835,406,22,0,,,0,2,,16,16,133,133,4,225,4,6,9,20,9,9,1
11836,317,4,0,1,0,1,0,,26,26,37,37,4,486,4,6,24,9,30,26,1
11837,160,17,0,,,0,0,19,10,10,140,140,0,444,0,39,29,7,7,15,1
11838,169,16,0,,,1,2,,16,16,136,136,4,768,4,6,22,14,60,48,1
11839,178,7,0,,,1,2,,16,16,17,17,4,619,4,6,9,6,9,12,0
11840,34,10,0,,2,1,0,,21,21,31,31,0,136,0,15,20,7,23,22,1
11841,149,4,0,,,0,1,,6,6,16,16,2,17,2,2,2,2,2,2,1
11842,104,7,0,,,0,2,,3,3,7,7,4,227,4,6,6,16,42,38,1
11843,407,9,0,1,1,1,0,19,12,12,110,110,0,234,0,35,0,0,17,10,0
11844,90,17,0,,,0,2,,5,5,173,173,4,574,4,6,22,22,60,32,1
11845,195,16,1,,1,1,2,,10,10,7,7,4,85,4,6,6,16,42,38,2
11846,131,16,0,,,0,2,6,16,16,28,28,3,30,3,3,18,3,22,18,0
11847,150,15,0,,,1,1,,11,11,9,9,0,681,0,7,7,7,7,7,0
11848,212,5,0,,,1,0,1,7,7,62,62,2,561,2,2,8,2,8,8,1
11849,70,9,0,0,0,0,0,,11,11,124,124,3,439,3,3,18,12,22,28,1
11850,91,25,0,,,1,0,1,3,3,92,92,0,134,0,21,27,19,34,27,2
11851,129,3,0,,0,0,0,,9,9,143,143,4,472,4,6,50,13,62,50,0
11852,143,18,0,,,1,0,,55,55,64,64,2,461,2,2,2,2,8,2,1
11853,427,18,0,,,0,1,,8,8,155,155,0,366,0,36,10,0,0,11,1
11854,84,8,0,,,1,0,,6,6,82,82,0,117,0,31,7,7,7,7,1
11855,263,35,0,,,0,0,0,3,3,81,81,3,832,3,3,31,21,53,44,1
11856,130,3,0,,0,0,2,,0,0,50,50,4,360,4,6,36,20,35,9,1
11857,408,27,0,,,0,2,1,3,3,41,41,3,148,3,3,26,3,32,3,0
11858,148,14,1,,,1,1,,2,2,61,61,0,627,0,32,7,10,44,23,2
11859,30,4,0,,,1,1,,5,5,38,38,0,1065,0,19,25,17,31,27,1
11860,169,14,0,,,0,2,0,16,16,54,54,1,65,1,1,33,15,39,33,1
11861,102,7,0,,0,1,2,,5,5,60,60,2,734,2,2,11,2,21,19,1
11862,203,26,0,,,0,2,1,16,16,64,64,2,95,2,2,2,2,2,2,1
11863,476,28,0,,,1,0,1,3,3,2,2,2,2,2,2,2,2,2,2,1
11864,456,14,0,,,0,0,,9,9,166,166,3,890,3,3,56,12,20,18,2
11865,81,7,0,,,0,0,,95,95,48,48,4,502,4,6,30,14,36,30,1
11866,155,15,0,,,1,0,0,21,21,131,131,4,860,4,6,24,16,60,26,1
11867,140,31,0,,,1,0,0,16,16,122,122,4,194,4,6,6,16,42,38,1
11868,135,4,0,1,0,1,0,,26,26,94,94,0,139,0,33,14,0,17,0,1
11869,155,4,0,,,0,0,,47,47,39,39,4,673,4,6,16,11,19,17,1
11870,167,8,0,,,0,0,,21,21,100,100,2,464,2,2,11,13,21,19,1
11871,441,25,0,,,1,0,1,3,3,143,143,4,279,4,6,50,22,62,50,1
11872,448,19,0,,,0,1,,21,21,132,132,4,223,4,6,34,9,49,34,1
11873,58,3,0,,,1,2,,6,6,12,12,2,13,2,2,2,2,8,8,2
11874,178,11,0,1,0,0,1,1,8,8,73,73,0,764,0,30,20,7,24,22,1
11875,372,6,0,,,0,2,,47,47,10,10,2,663,2,2,8,2,8,8,1
11876,119,5,0,1,0,1,0,,20,20,156,156,3,541,3,3,26,18,32,43,1
11877,395,25,0,,2,1,0,,119,119,52,52,3,73,3,3,31,21,37,31,2
11878,51,4,0,,,1,0,,9,9,46,46,0,603,0,38,4,0,10,10,1
11879,44,5,1,,,1,2,,41,41,62,62,2,123,2,2,8,2,8,8,1
11880,87,2,0,,,0,0,,35,35,13,13,0,595,0,8,4,0,17,10,1
11881,93,4,0,,,1,2,,5,5,175,175,1,1066,1,1,44,1,57,1,0
11882,184,26,0,,,1,0,1,16,16,120,120,1,845,1,1,38,23,43,40,1
11883,124,28,0,,,0,2,,16,16,11,11,4,339,4,6,9,6,9,9,1
11884,463,8,0,,,1,2,,6,6,31,31,0,33,0,15,20,7,24,22,0
11885,184,20,0,,,1,1,1,16,16,47,47,0,555,0,24,29,7,7,7,1
11886,400,16,0,1,2,0,0,28,0,0,107,107,4,855,4,6,48,24,46,35,1
11887,83,17,0,,,1,0,,96,96,91,91,2,131,2,2,8,2,2,8,1
11888,379,19,0,,1,0,2,2,17,17,28,28,3,50,3,3,18,18,22,28,0
11889,165,17,0,,2,0,2,20,9,9,71,71,0,511,0,28,41,10,11,21,1
11890,135,15,0,1,2,0,0,,10,10,37,37,4,374,4,6,24,9,30,26,1
11891,88,3,1,,,1,2,15,9,9,100,100,2,152,2,2,11,13,21,19,1
11892,476,5,0,1,1,0,0,18,10,10,106,106,1,161,1,1,44,1,57,1,1
11893,156,10,0,,,1,1,,6,6,93,93,4,135,4,6,36,20,35,9,0
11894,446,29,0,,,1,1,,16,16,167,167,1,697,1,1,45,25,51,42,1
11895,389,7,0,1,0,1,0,1,5,5,162,162,4,468,4,6,57,13,49,14,1
11896,149,3,0,,,1,1,,9,9,98,98,1,150,1,1,49,15,54,46,1
11897,210,17,0,,,0,1,10,0,0,7,7,4,342,4,6,6,16,42,38,1
11898,67,27,0,,,1,1,,16,16,57,57,4,625,4,6,13,13,46,35,1
11899,424,17,1,,,0,2,50,2,2,13,13,0,101,0,8,4,0,17,10,1
11900,162,28,0,,,1,0,,3,3,61,61,0,627,0,32,7,10,44,23,1
11901,43,5,0,,,0,0,,10,10,174,174,0,744,0,36,10,0,0,0,1
11902,102,19,0,,,1,0,10,21,21,155,155,0,1067,0,36,10,0,0,11,1
11903,107,7,0,,,1,0,,6,6,146,146,2,720,2,2,11,13,12,19,1
11904,392,14,0,,,0,2,,9,9,36,36,1,39,1,1,23,15,29,25,1
11905,36,9,0,,,1,0,,1,1,177,177,1,925,1,1,55,25,61,49,1
11906,150,10,0,0,0,1,0,,11,11,2,2,2,297,2,2,2,2,2,2,1
11907,155,38,0,,,0,2,,16,16,90,90,3,615,3,3,18,8,25,28,1
11908,276,10,0,,0,0,0,1,5,5,78,78,1,293,1,1,33,18,52,33,0
11909,96,9,0,,,0,2,10,23,23,26,26,2,567,2,2,11,2,21,8,0
11910,154,4,0,1,0,0,0,1,26,26,55,55,4,598,4,6,34,9,8,34,0
11911,42,14,0,,,1,0,,3,3,22,22,0,431,0,12,15,4,24,16,1
11912,130,6,0,1,,0,0,,52,52,37,37,4,467,4,6,24,16,30,26,1
11913,105,3,0,,,0,2,,73,73,28,28,3,205,3,3,18,12,55,28,1
11914,313,7,0,,,1,0,,39,39,55,55,4,406,4,6,34,9,49,34,1
11915,54,12,0,,1,0,0,19,12,12,110,110,0,234,0,35,0,0,17,10,1
11916,81,25,0,,,1,0,28,21,21,55,55,4,598,4,6,34,9,8,34,1
11917,176,6,0,,1,1,0,17,38,38,143,143,4,252,4,6,50,22,62,50,1
11918,156,2,0,,,1,0,,6,6,50,50,4,274,4,6,36,11,35,9,1
11919,146,18,0,,,1,0,,3,3,28,28,3,228,3,3,18,12,55,28,1
11920,181,5,0,,0,1,2,,19,19,169,169,3,551,3,3,17,12,64,20,1
11921,176,4,0,,,1,0,,16,16,105,105,0,859,0,9,10,5,10,11,0
11922,103,19,0,,,0,2,,16,16,38,38,0,798,0,19,25,17,31,16,1
11923,241,29,0,,,1,0,,6,6,87,87,3,317,3,3,31,21,53,44,1
11924,178,17,0,,,0,2,,62,62,13,13,0,588,0,8,4,0,17,10,1
11925,151,8,0,,,0,2,,21,21,56,56,4,377,4,6,35,6,6,6,1
11926,45,4,0,1,0,1,1,,20,20,111,111,1,172,1,1,45,1,29,1,1
11927,161,18,0,,,1,0,1,3,3,170,170,1,526,1,1,33,18,52,33,1
11928,147,3,0,,,1,1,,8,8,35,35,0,460,0,17,20,7,28,22,1
11929,93,16,0,,,0,2,1,3,3,58,58,4,336,4,6,36,11,40,36,1
11930,155,19,0,,,1,0,1,3,3,2,2,2,297,2,2,2,2,2,2,1
11931,149,23,0,,,0,0,2,10,10,92,92,0,134,0,21,27,19,34,27,1
11932,58,18,0,,0,0,0,18,9,9,3,3,2,114,2,2,2,2,2,2,1
11933,149,23,1,,,1,1,,6,6,95,95,0,305,0,34,29,10,44,15,1
11934,64,6,0,,,0,2,,0,0,39,39,4,44,4,6,16,11,19,17,1
11935,199,4,0,,,0,0,,47,47,118,118,4,185,4,6,36,11,40,36,0
11936,209,6,0,1,0,0,0,18,6,6,94,94,0,565,0,33,14,0,17,0,1
11937,193,28,0,,,0,2,9,3,3,87,87,3,317,3,3,31,21,53,44,1
11938,122,19,0,,,1,2,,5,5,69,69,0,701,0,27,15,17,33,39,1
11939,105,18,0,,1,0,0,1,8,8,161,161,0,458,0,41,41,5,10,21,1
11940,147,7,0,,,1,0,1,3,3,81,81,3,390,3,3,31,21,53,44,0
11941,431,23,0,,,1,0,,3,3,100,100,2,183,2,2,11,13,21,19,1
11942,474,18,1,,,0,2,48,34,34,155,155,0,401,0,4,10,4,10,11,1
11943,178,4,0,,,0,2,,47,47,123,123,2,195,2,2,8,2,8,8,1
11944,184,29,0,,,1,0,1,3,3,172,172,1,564,1,1,38,25,61,49,1
11945,270,32,0,,,0,0,3,8,8,42,42,0,303,0,20,28,7,24,22,1
11946,96,16,0,,,0,0,35,3,3,30,30,0,226,0,14,19,5,10,21,1
11947,161,22,0,,,0,2,,16,16,45,45,0,773,0,23,14,5,5,5,1
11948,138,10,0,,,0,0,0,6,6,117,117,0,466,0,26,5,10,16,15,1
11949,176,14,0,,1,0,2,,26,26,62,62,2,123,2,2,8,2,8,8,1
11950,56,24,0,,,1,0,0,3,3,28,28,3,50,3,3,18,18,22,28,0
11951,39,12,0,,,0,0,,9,9,46,46,0,271,0,38,4,0,10,10,1
11952,484,5,0,,,0,0,,2,2,164,164,0,572,0,42,41,7,47,7,0
11953,485,5,0,1,0,1,0,,11,11,51,51,4,512,4,6,30,11,35,30,1
11954,141,27,0,,,1,0,0,3,3,28,28,3,163,3,3,18,12,22,28,1
11955,18,9,0,,,0,0,,26,26,70,70,4,789,4,6,40,9,63,14,1
11956,148,16,1,,,1,0,1,3,3,82,82,0,357,0,31,7,7,7,7,1
11957,360,3,0,0,0,1,0,,9,9,66,66,0,83,0,26,14,10,44,15,0
11958,110,3,0,1,0,0,0,67,5,5,125,125,1,721,1,1,39,25,45,42,1
11959,35,6,1,1,2,1,2,,9,9,101,101,2,153,2,2,11,13,12,19,1
11960,150,9,0,,,0,0,,0,0,55,55,4,66,4,6,34,9,8,34,1
11961,184,4,0,,,1,2,,5,5,39,39,4,167,4,6,16,11,19,17,0
11962,202,10,0,,,0,0,72,21,21,44,44,0,52,0,22,28,19,28,29,1
11963,482,3,0,1,,1,2,,10,10,2,2,2,246,2,2,2,2,2,2,1
11964,120,6,0,,,1,0,,9,9,17,17,4,18,4,6,9,6,13,12,1
11965,153,4,0,,,1,0,2,5,5,75,75,4,628,4,6,9,6,13,12,1
11966,130,24,0,,,0,2,,7,7,87,87,3,317,3,3,31,21,53,44,1
11967,493,16,0,,,1,0,,9,9,103,103,2,351,2,2,11,13,21,19,1
11968,37,7,0,1,,1,0,,6,6,12,12,2,261,2,2,2,2,8,8,1
11969,71,12,0,,0,1,2,,20,20,5,5,0,693,0,4,4,4,4,4,0
11970,73,17,0,,,0,2,42,0,0,112,112,0,248,0,26,14,5,16,15,1
11971,419,6,0,,,0,0,,3,3,31,31,0,355,0,15,20,7,23,22,1
11972,64,16,0,,,0,0,,0,0,81,81,3,116,3,3,31,21,53,44,1
11973,105,5,0,1,,0,1,,26,26,110,110,0,170,0,35,0,0,17,10,1
11974,204,6,0,0,0,1,0,,24,24,28,28,3,268,3,3,18,3,22,28,1
11975,496,3,0,,2,0,2,23,0,0,111,111,1,172,1,1,45,1,29,1,0
11976,202,4,0,,,1,0,,21,21,144,144,0,260,0,9,10,0,11,11,1
11977,230,8,0,,,0,2,7,11,11,16,16,2,176,2,2,2,2,2,2,1
11978,393,10,0,0,1,1,2,,5,5,136,136,4,1055,4,6,22,22,60,32,2
11979,36,4,0,1,,1,1,,6,6,3,3,2,114,2,2,2,2,2,2,0
11980,147,10,0,,,1,2,1,16,16,145,145,3,267,3,3,46,8,59,47,0
11981,71,1,0,,,0,2,,0,0,47,47,0,753,0,24,29,7,7,7,1
11982,45,9,0,,,1,2,,9,9,142,142,4,251,4,6,13,9,15,14,2
11983,41,18,0,,,0,2,,3,3,94,94,0,139,0,33,14,0,11,0,0
11984,178,12,0,,,1,0,2,2,2,100,100,2,152,2,2,11,13,21,19,1
11985,27,4,0,1,2,1,0,,20,20,24,24,4,96,4,6,42,11,19,17,1
11986,60,7,0,,2,0,2,,16,16,27,27,3,29,3,3,17,12,20,20,1
11987,91,5,0,0,0,0,0,42,2,2,57,57,4,262,4,6,13,16,46,35,1
11988,157,4,0,,,1,0,1,16,16,64,64,2,95,2,2,2,2,2,2,1
11989,149,9,0,,,1,0,1,3,3,59,59,3,70,3,3,37,20,41,37,1
11990,174,16,0,1,,0,2,,14,14,103,103,2,218,2,2,11,13,8,19,1
11991,150,27,0,,,1,1,,10,10,14,14,0,15,0,9,10,5,11,11,1
11992,27,2,0,,0,1,0,,2,2,34,34,4,37,4,6,22,14,27,48,1
11993,93,12,0,,,1,0,17,47,47,54,54,1,1068,1,1,33,15,39,33,1
11994,79,4,0,,,1,2,,6,6,38,38,0,43,0,19,25,17,18,27,1
11995,364,3,0,,,1,1,,9,9,124,124,3,741,3,3,56,3,22,18,1
11996,203,3,1,,,1,0,13,116,116,78,78,1,110,1,1,33,18,52,43,1
11997,84,17,0,,,0,0,,8,8,0,0,0,286,0,0,0,0,17,10,2
11998,164,28,0,,,0,2,1,2,2,16,16,2,176,2,2,2,2,2,2,1
11999,189,21,0,,,0,0,1,19,19,74,74,0,634,0,9,5,5,16,5,0
12000,145,14,0,,,1,1,,3,3,151,151,1,653,1,1,38,23,43,40,0
12001,182,11,0,1,2,1,0,,2,2,80,80,3,115,3,3,46,20,41,37,1
12002,313,8,0,,0,1,0,,39,39,55,55,4,406,4,6,34,9,49,34,1
12003,92,4,0,,0,0,0,,20,20,5,5,0,5,0,4,4,4,4,4,0
12004,168,4,0,0,,0,2,18,16,16,58,58,4,771,4,6,36,11,40,36,1
12005,70,14,0,,,1,0,,20,20,155,155,0,539,0,9,10,5,11,11,1
12006,168,16,0,,,0,0,23,0,0,59,59,3,70,3,3,37,20,41,37,1
12007,322,18,0,,,1,1,31,92,92,23,23,2,25,2,2,2,2,2,2,1
12008,146,3,0,1,0,0,0,,21,21,55,55,4,598,4,6,34,9,8,34,1
12009,140,10,0,1,,1,0,,19,19,124,124,3,330,3,3,56,3,22,18,1
12010,427,15,0,,2,0,0,2,9,9,28,28,3,30,3,3,18,3,22,18,0
12011,373,9,0,,,1,1,,9,9,66,66,0,83,0,26,14,10,44,15,1
12012,132,12,0,,,0,2,2,8,8,51,51,4,651,4,6,30,11,62,50,1
12013,297,4,0,,,1,2,,63,63,58,58,4,69,4,6,36,11,40,36,1
12014,33,18,0,,,0,0,,0,0,150,150,0,327,0,8,4,0,17,10,0
12015,211,14,0,,,0,2,,21,21,44,44,0,1005,0,20,28,19,28,29,1
12016,161,2,0,,0,1,0,,11,11,110,110,0,365,0,11,0,0,0,0,2
12017,162,17,0,,,0,2,2,10,10,112,112,0,173,0,26,14,5,16,15,1
12018,36,10,0,,,1,0,,6,6,144,144,0,313,0,9,10,0,11,11,1
12019,157,12,0,,,1,1,,44,44,12,12,2,42,2,2,2,2,2,8,1
12020,462,28,0,,,0,2,,3,3,37,37,4,159,4,6,24,16,30,26,1
12021,226,6,0,,,0,1,1,21,21,176,176,0,616,0,43,19,7,23,21,2
12022,427,14,0,,,0,2,,16,16,70,70,4,684,4,6,40,13,48,14,0
12023,149,2,0,,,1,2,,6,6,48,48,4,347,4,6,30,22,35,30,1
12024,41,12,0,,,0,1,17,0,0,35,35,0,460,0,17,20,7,28,22,0
12025,92,26,0,,,0,0,2,3,3,0,0,0,0,0,0,0,0,17,0,1
12026,130,4,0,1,,1,0,,41,41,43,43,0,51,0,21,27,19,34,27,1
12027,108,15,0,,0,0,0,,5,5,49,49,2,78,2,2,8,2,12,8,1
12028,125,3,0,1,,1,2,,6,6,40,40,0,45,0,17,20,7,23,22,1
12029,49,4,0,,,1,2,,6,6,16,16,2,243,2,2,2,2,2,2,1
12030,144,20,0,,,0,2,3,16,16,113,113,0,180,0,4,4,0,4,10,1
12031,435,13,0,,,0,1,23,0,0,97,97,3,149,3,3,37,20,14,37,1
12032,71,17,0,,,1,1,23,0,0,12,12,2,42,2,2,2,2,2,8,1
12033,96,30,0,,,0,2,10,50,50,125,125,1,198,1,1,39,25,45,42,1
12034,85,13,0,0,0,0,0,,21,21,70,70,4,91,4,6,40,9,48,34,1
12035,385,11,0,,,0,0,6,16,16,125,125,1,443,1,1,39,25,45,42,1
12036,163,15,0,,,0,2,1,3,3,5,5,0,693,0,4,4,4,4,4,1
12037,79,14,0,,,1,0,1,3,3,13,13,0,695,0,8,4,0,10,10,0
12038,16,3,1,,0,1,0,,5,5,73,73,0,102,0,30,20,7,24,22,0
12039,71,10,0,,,0,0,1,0,0,57,57,4,68,4,6,13,9,15,35,0
12040,204,4,0,,,1,0,,6,6,18,18,3,315,3,3,12,8,14,13,1
12041,126,6,0,,,0,2,2,1,1,110,110,0,820,0,11,0,0,0,4,1
12042,34,6,0,,,1,0,,57,57,51,51,4,281,4,6,30,11,35,9,1
12043,476,7,0,,,1,0,,39,39,55,55,4,406,4,6,34,9,49,34,1
12044,22,16,0,,,1,0,8,2,2,31,31,0,33,0,15,20,7,24,22,0
12045,147,27,0,,,1,0,0,3,3,143,143,4,279,4,6,50,22,62,50,0
12046,103,17,0,,,1,1,2,16,16,4,4,3,22,3,3,3,3,3,3,0
12047,155,14,0,,,1,2,,9,9,2,2,2,428,2,2,2,2,2,2,1
12048,155,15,0,,,1,1,,19,19,21,21,0,690,0,11,0,4,0,0,1
12049,367,6,0,1,0,1,0,,42,42,56,56,4,377,4,6,35,6,6,6,1
12050,65,16,0,,,1,0,,56,56,62,62,2,561,2,2,8,2,8,8,1
12051,132,9,0,,,0,0,10,35,35,3,3,2,3,2,2,2,2,2,2,1
12052,150,17,0,,,0,1,1,10,10,71,71,0,92,0,28,41,10,23,7,1
12053,486,16,0,0,,1,0,,4,4,152,152,4,540,4,6,9,6,13,12,1
12054,115,26,0,,,1,0,1,16,16,6,6,0,433,0,26,14,5,16,15,1
12055,170,19,0,,,0,2,,38,38,30,30,0,32,0,14,19,4,23,21,1
12056,182,4,0,,,1,2,,21,21,30,30,0,801,0,14,19,7,23,21,1
12057,55,2,0,1,2,1,0,,43,43,47,47,0,56,0,24,29,7,7,7,1
12058,154,23,0,,,0,1,,16,16,110,110,0,365,0,11,0,0,0,0,1
12059,124,4,0,,,1,0,,21,21,82,82,0,126,0,31,7,7,7,7,1
12060,72,4,0,,,1,2,,6,6,65,65,1,553,1,1,38,23,43,40,1
12061,117,11,0,,,0,0,,0,0,16,16,2,17,2,2,2,2,2,2,1
12062,20,16,0,,,1,0,23,2,2,101,101,2,153,2,2,11,13,12,19,0
12063,155,18,0,1,2,1,0,,21,21,37,37,4,486,4,6,24,9,30,26,1
12064,140,4,0,,,1,1,2,9,9,167,167,1,787,1,1,45,25,51,42,0
12065,92,9,0,,,1,0,,19,19,7,7,4,132,4,6,6,16,42,38,1
12066,64,21,0,,,0,0,1,50,50,52,52,3,73,3,3,31,21,37,31,1
12067,76,3,1,1,,1,1,,10,10,60,60,2,74,2,2,11,2,12,19,1
12068,45,10,0,,,1,1,,57,57,39,39,4,815,4,6,16,11,38,32,1
12069,45,3,0,,,1,0,23,5,5,28,28,3,415,3,3,18,3,22,28,1
12070,156,8,0,0,0,1,0,,6,6,64,64,2,95,2,2,2,2,8,2,1
12071,428,2,0,,0,0,2,45,0,0,46,46,0,271,0,38,4,0,10,10,0
12072,377,5,0,1,0,1,0,,8,8,67,67,1,84,1,1,39,25,45,40,1
12073,160,8,0,,,0,2,,115,115,109,109,4,465,4,6,6,16,42,6,1
12074,492,6,1,,,0,2,0,8,8,155,155,0,366,0,36,10,0,0,11,1
12075,160,19,0,,,1,2,0,2,2,63,63,0,566,0,21,27,17,34,27,1
12076,208,2,0,,,1,0,19,9,9,3,3,2,48,2,2,2,2,2,2,1
12077,81,20,0,,,0,0,7,21,21,41,41,3,148,3,3,26,3,32,3,1
12078,129,6,0,1,,1,0,,26,26,21,21,0,35,0,16,0,0,11,0,1
12079,70,12,0,,0,1,2,,47,47,52,52,3,528,3,3,31,21,37,31,1
12080,167,4,0,1,0,1,1,,10,10,93,93,4,776,4,6,36,20,35,9,0
12081,386,5,0,1,,0,0,,26,26,12,12,2,261,2,2,2,2,8,8,1
12082,95,6,0,,,0,2,,11,11,179,179,0,950,0,20,27,17,31,29,1
12083,95,4,0,,0,1,2,,6,6,150,150,0,655,0,35,4,0,17,10,1
12084,392,5,0,,,0,0,6,0,0,3,3,2,114,2,2,2,2,2,2,0
12085,155,19,0,,2,1,0,3,24,24,64,64,2,461,2,2,2,2,8,2,0
12086,200,27,0,,,0,2,,16,16,13,13,0,695,0,8,4,0,10,10,1
12087,122,30,0,,,1,2,1,1,1,96,96,1,142,1,1,23,15,56,33,1
12088,377,26,0,1,0,1,0,8,3,3,28,28,3,268,3,3,18,3,22,28,0
12089,398,17,1,0,,0,0,44,0,0,97,97,3,426,3,3,37,20,14,37,1
12090,184,6,0,,,1,1,,6,6,32,32,3,34,3,3,21,8,25,13,1
12091,405,4,0,,,1,0,,9,9,159,159,0,740,0,40,5,5,16,5,2
12092,141,5,0,1,0,1,0,,20,20,44,44,0,623,0,37,28,19,28,29,1
12093,160,28,0,,,0,0,1,16,16,166,166,3,498,3,3,56,12,3,18,1
12094,139,16,0,,,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0
12095,171,9,0,,1,0,0,2,2,2,47,47,0,609,0,24,29,7,7,7,1
12096,83,4,0,,,0,2,,21,21,35,35,0,55,0,17,20,19,28,12,1
12097,44,21,0,,,0,0,1,10,10,21,21,0,103,0,11,0,4,0,0,1
12098,149,4,0,1,,1,1,,10,10,16,16,2,176,2,2,2,2,2,2,1
12099,195,2,0,,,1,0,8,7,7,2,2,2,418,2,2,2,2,2,2,1
12100,124,23,0,,,1,2,8,2,2,161,161,0,458,0,41,41,5,10,21,0
12101,148,15,0,,,1,0,16,16,16,48,48,4,60,4,6,30,14,36,30,1
12102,482,5,0,,,1,0,,5,5,16,16,2,176,2,2,2,2,2,2,1
12103,61,8,0,,,1,2,4,43,43,66,66,0,283,0,9,14,10,44,15,2
12104,183,14,0,,,0,0,,36,36,42,42,0,303,0,20,28,7,24,22,1
12105,135,6,0,,,0,2,,14,14,39,39,4,815,4,6,16,11,38,32,1
12106,386,11,0,1,0,1,0,31,16,16,49,49,2,164,2,2,8,2,12,8,0
12107,441,21,0,,,0,2,,13,13,25,25,3,27,3,3,17,12,20,18,0
12108,146,18,0,1,,0,1,26,6,6,64,64,2,122,2,2,2,2,8,2,1
12109,35,12,0,,,1,0,2,10,10,7,7,4,309,4,6,6,6,6,6,0
12110,181,6,0,,,0,2,,8,8,151,151,1,1069,1,1,38,25,61,49,1
12111,30,4,0,,,1,2,,47,47,2,2,2,428,2,2,2,2,2,2,1
12112,126,25,0,,,0,2,1,3,3,30,30,0,801,0,14,19,7,23,21,1
12113,290,5,0,1,0,0,2,24,24,24,49,49,2,442,2,2,8,2,12,8,1
12114,440,2,0,1,0,1,0,,10,10,37,37,4,159,4,6,24,16,30,26,1
12115,311,18,0,,,0,1,31,0,0,133,133,4,337,4,6,16,11,40,17,1
12116,379,6,0,,,1,0,17,5,5,7,7,4,309,4,6,6,6,6,6,1
12117,161,3,0,1,0,0,1,,5,5,100,100,2,464,2,2,11,13,21,19,1
12118,109,14,0,,,1,2,,9,9,126,126,4,490,4,6,53,22,40,36,1
12119,144,13,0,,,1,2,,9,9,86,86,0,647,0,9,5,10,26,23,0
12120,160,5,0,,,0,0,1,21,21,126,126,4,199,4,6,53,22,58,36,1
12121,79,30,0,,,1,0,1,3,3,110,110,0,318,0,35,0,0,17,10,1
12122,140,11,0,,,1,1,,16,16,138,138,1,239,1,1,55,25,61,49,1
12123,344,12,0,,,0,0,,1,1,96,96,1,142,1,1,23,15,56,33,1
12124,48,3,0,,,0,2,,24,24,93,93,4,1070,4,6,36,20,35,9,1
12125,149,17,0,,,1,1,,28,28,69,69,0,692,0,27,15,17,33,39,1
12126,464,3,0,,1,0,2,2,2,2,109,109,4,767,4,6,6,6,6,6,1
12127,365,17,0,,,0,2,,8,8,171,171,1,672,1,1,55,25,61,49,0
12128,398,19,0,,0,1,2,,13,13,7,7,4,530,4,6,6,16,42,38,1
12129,182,15,0,,,1,0,2,16,16,146,146,2,381,2,2,11,13,21,19,1
12130,132,24,0,,,0,0,1,21,21,91,91,2,403,2,2,8,2,2,8,0
12131,64,8,0,,,0,2,,16,16,93,93,4,776,4,6,36,20,35,9,1
